"dates";"avg";"tmin";"max";"Precipitation";"windSpeed";"pressure";"tsun";"city";"years";"months";"days"
"2022-11-01";25.5;19.2;33.0;0;"";1011.8;12180;"Ulhasnagar";2022;11;1
"2022-12-01";25.9;19.7;33.5;3;"";1011.5;10680;"Ulhasnagar";2022;12;1
"2023-01-01";23.4;17.0;31.9;1;"";1013.4;11520;"Ulhasnagar";2023;1;1
"2023-02-01";26.9;18.9;36.2;0;"";1012.4;13980;"Ulhasnagar";2023;2;1
"2023-03-01";27.2;20.8;35.5;5;"";1011.4;12120;"Ulhasnagar";2023;3;1
"2023-04-01";29.6;23.2;38.1;1;"";1009.2;14220;"Ulhasnagar";2023;4;1
"2023-05-01";29.9;24.4;37.5;12;"";1009.0;17220;"Ulhasnagar";2023;5;1
"2023-06-01";28.3;23.8;33.2;279;"";1006.3;11460;"Ulhasnagar";2023;6;1
"2023-07-01";24.9;22.0;27.6;827;"";1005.9;1680;"Ulhasnagar";2023;7;1
"2023-08-01";25.4;21.7;28.9;184;"";1008.6;7140;"Ulhasnagar";2023;8;1
"2023-09-01";25.5;22.0;29.3;349;"";1007.5;6660;"Ulhasnagar";2023;9;1
"2023-10-01";27.6;22.3;34.1;6;"";1011.3;10200;"Ulhasnagar";2023;10;1
"2023-11-01";26.8;20.9;34.0;9;"";1011.9;11040;"Ulhasnagar";2023;11;1
"2023-12-01";25.3;18.9;32.9;0;"";1012.4;10140;"Ulhasnagar";2023;12;1
"2024-01-01";24.2;17.9;31.9;4;"";1013.3;12240;"Ulhasnagar";2024;1;1
"2024-02-01";26.0;18.8;34.8;0;"";1013.5;14700;"Ulhasnagar";2024;2;1
"2024-03-01";27.9;20.5;37.5;0;"";1011.8;14340;"Ulhasnagar";2024;3;1
"2024-04-01";31.2;24.4;40.6;0;"";1008.2;14340;"Ulhasnagar";2024;4;1
"2024-05-01";31.0;25.0;38.5;9;"";1006.1;0;"Ulhasnagar";2024;5;1
"2024-06-01";27.4;23.7;32.0;283;"";1004.9;6780;"Ulhasnagar";2024;6;1
"2024-07-01";25.2;22.4;27.9;824;"";1003.3;1020;"Ulhasnagar";2024;7;1
"2024-08-01";28.2;26.3;30.9;391;"";1005.7;5700;"Ulhasnagar";2024;8;1
"2024-09-01";27.7;25.2;30.6;659;"";1006.5;8040;"Ulhasnagar";2024;9;1
"2024-10-01";26.8;22.9;32.6;139;"";1009.4;11040;"Ulhasnagar";2024;10;1
"2024-11-01";25.1;18.9;32.9;1;"";1011.5;10560;"Ulhasnagar";2024;11;1
"2024-12-01";23.9;17.9;31.7;0;"";1011.8;8040;"Ulhasnagar";2024;12;1
"2025-01-01";24.7;17.9;33.4;0;"";1012.0;11100;"Ulhasnagar";2025;1;1
"2025-02-01";26.8;19.0;36.6;0;"";1012.2;13560;"Ulhasnagar";2025;2;1
"2025-03-01";29.3;24.2;34.4;0;"";1010.0;13680;"Ulhasnagar";2025;3;1
"2025-04-01";29.9;23.0;39.5;1;"";1008.3;13800;"Ulhasnagar";2025;4;1
"2025-05-01";28.1;23.0;34.6;216;"";1005.6;10140;"Ulhasnagar";2025;5;1
"2025-06-01";26.0;22.6;30.4;613;"";1004.7;5460;"Ulhasnagar";2025;6;1
"2025-07-01";24.8;22.0;28.0;542;"";1004.8;2760;"Ulhasnagar";2025;7;1
"2025-08-01";24.8;21.9;27.8;511;"";1006.7;4500;"Ulhasnagar";2025;8;1
"2025-09-01";24.9;23.0;28.2;494;"";1007.9;4020;"Ulhasnagar";2025;9;1
"2025-10-01";26.1;22.2;31.5;122;"";1008.7;10800;"Ulhasnagar";2025;10;1
"2025-11-01";24.5;18.4;32.1;9;"";1012.9;11880;"Ulhasnagar";2025;11;1
"2025-12-01";23.3;15.7;32.7;0;"";1013.1;11700;"Ulhasnagar";2025;12;1
"2020-01-01";24.9;19.2;29.9;0;"";1013.4;13800;"Vasai Virar";2020;1;1
"2020-02-01";27.3;21.0;32.6;0;"";1012.7;11220;"Vasai Virar";2020;2;1
"2020-03-01";27.7;22.6;31.9;0;"";1011.2;12900;"Vasai Virar";2020;3;1
"2020-04-01";30.2;26.4;33.9;0;"";1009.6;14220;"Vasai Virar";2020;4;1
"2020-05-01";31.1;28.6;34.0;0;"";1007.3;15960;"Vasai Virar";2020;5;1
"2020-06-01";29.2;26.0;32.3;525;"";1003.7;8340;"Vasai Virar";2020;6;1
"2020-07-01";28.1;25.4;30.5;1502;"";1003.2;4620;"Vasai Virar";2020;7;1
"2020-08-01";27.6;25.0;29.6;827;"";1003.3;2760;"Vasai Virar";2020;8;1
"2020-09-01";28.4;25.3;31.4;320;"";1005.6;7080;"Vasai Virar";2020;9;1
"2020-10-01";29.2;25.6;32.7;224;"";1007.3;7920;"Vasai Virar";2020;10;1
"2020-11-01";28.7;23.1;33.9;0;"";1011.8;12720;"Vasai Virar";2020;11;1
"2020-12-01";26.6;20.8;32.3;25;"";1012.0;11400;"Vasai Virar";2020;12;1
"2021-01-01";25.9;20.5;30.9;1;"";1011.1;11100;"Vasai Virar";2021;1;1
"2021-02-01";27.3;21.4;32.9;0;"";1012.1;11280;"Vasai Virar";2021;2;1
"2021-03-01";29.7;23.9;35.0;0;"";1010.0;13200;"Vasai Virar";2021;3;1
"2021-04-01";30.0;26.2;33.6;0;"";1009.1;13620;"Vasai Virar";2021;4;1
"2021-05-01";30.7;27.8;33.8;154;"";1005.5;12000;"Vasai Virar";2021;5;1
"2021-06-01";28.6;25.5;31.5;317;"";1005.3;6360;"Vasai Virar";2021;6;1
"2021-07-01";28.6;25.7;30.8;774;"";1003.8;4800;"Vasai Virar";2021;7;1
"2021-08-01";27.8;25.1;30.0;295;"";1006.3;5520;"Vasai Virar";2021;8;1
"2021-09-01";27.7;24.8;30.1;437;"";1005.1;5820;"Vasai Virar";2021;9;1
"2021-10-01";29.4;25.2;33.5;32;"";1008.6;13620;"Vasai Virar";2021;10;1
"2021-11-01";29.5;25.0;34.1;50;"";1009.2;12720;"Vasai Virar";2021;11;1
"2021-12-01";25.8;21.0;30.6;103;"";1013.3;10080;"Vasai Virar";2021;12;1
"2022-01-01";24.5;19.3;29.3;10;"";1012.9;11940;"Vasai Virar";2022;1;1
"2022-02-01";25.3;19.3;30.5;0;"";1011.3;14220;"Vasai Virar";2022;2;1
"2022-03-01";30.0;24.7;34.9;0;"";1008.9;9240;"Vasai Virar";2022;3;1
"2022-04-01";30.6;26.8;34.5;0;"";1008.0;12120;"Vasai Virar";2022;4;1
"2022-05-01";30.9;28.8;34.0;7;"";1005.7;13080;"Vasai Virar";2022;5;1
"2022-06-01";29.3;26.6;32.9;298;"";1004.4;7860;"Vasai Virar";2022;6;1
"2022-07-01";27.8;25.3;29.8;1185;"";1004.0;3060;"Vasai Virar";2022;7;1
"2022-08-01";27.7;25.1;30.3;551;"";1004.2;5160;"Vasai Virar";2022;8;1
"2022-09-01";27.5;24.7;30.2;528;"";1006.6;5700;"Vasai Virar";2022;9;1
"2022-10-01";28.4;24.5;32.4;166;"";1009.8;11700;"Vasai Virar";2022;10;1
"2022-11-01";27.9;21.9;33.6;0;"";1011.7;12180;"Vasai Virar";2022;11;1
"2022-12-01";27.3;21.8;32.5;6;"";1011.4;10680;"Vasai Virar";2022;12;1
"2023-01-01";24.4;18.7;29.5;0;"";1013.4;11520;"Vasai Virar";2023;1;1
"2023-02-01";28.1;20.6;34.2;0;"";1012.4;13980;"Vasai Virar";2023;2;1
"2023-03-01";28.9;23.6;33.5;21;"";1011.2;12120;"Vasai Virar";2023;3;1
"2023-04-01";30.0;25.8;33.8;15;"";1009.0;14220;"Vasai Virar";2023;4;1
"2023-05-01";30.8;28.3;33.6;1;"";1008.8;17220;"Vasai Virar";2023;5;1
"2023-06-01";30.4;27.8;33.7;561;"";1005.7;11460;"Vasai Virar";2023;6;1
"2023-07-01";27.8;25.3;29.4;1769;"";1004.7;1680;"Vasai Virar";2023;7;1
"2023-08-01";28.6;26.3;30.8;187;"";1007.9;7140;"Vasai Virar";2023;8;1
"2023-09-01";28.2;25.2;31.0;484;"";1006.6;6660;"Vasai Virar";2023;9;1
"2023-10-01";30.2;25.8;34.5;13;"";1011.0;10200;"Vasai Virar";2023;10;1
"2023-11-01";29.4;24.3;34.4;7;"";1011.7;11040;"Vasai Virar";2023;11;1
"2023-12-01";27.9;22.8;32.9;0;"";1012.3;10140;"Vasai Virar";2023;12;1
"2024-01-01";26.3;19.9;31.3;1;"";1013.2;12240;"Vasai Virar";2024;1;1
"2024-02-01";27.1;20.6;32.6;0;"";1013.5;14700;"Vasai Virar";2024;2;1
"2024-03-01";28.3;23.2;32.8;0;"";1011.9;14340;"Vasai Virar";2024;3;1
"2024-04-01";30.7;26.6;34.7;0;"";1008.2;14340;"Vasai Virar";2024;4;1
"2024-05-01";31.1;28.6;34.2;1;"";1005.9;0;"Vasai Virar";2024;5;1
"2024-06-01";29.7;27.2;33.2;351;"";1004.0;6780;"Vasai Virar";2024;6;1
"2024-07-01";27.5;25.3;29.8;1664;"";1002.1;1020;"Vasai Virar";2024;7;1
"2024-08-01";28.2;26.3;30.9;391;"";1005.7;5700;"Vasai Virar";2024;8;1
"2024-09-01";27.7;25.2;30.6;659;"";1006.5;8040;"Vasai Virar";2024;9;1
"2024-10-01";29.3;25.6;33.3;112;"";1008.8;11040;"Vasai Virar";2024;10;1
"2024-11-01";28.4;22.6;34.1;1;"";1011.2;10560;"Vasai Virar";2024;11;1
"2024-12-01";26.2;20.6;32.0;0;"";1011.7;8040;"Vasai Virar";2024;12;1
"2025-01-01";26.2;20.0;32.2;0;"";1011.9;11100;"Vasai Virar";2025;1;1
"2025-02-01";28.0;21.2;34.0;0;"";1012.2;13560;"Vasai Virar";2025;2;1
"2025-03-01";29.3;24.2;34.4;0;"";1010.0;13680;"Vasai Virar";2025;3;1
"2025-04-01";30.2;26.7;34.1;0;"";1008.2;13800;"Vasai Virar";2025;4;1
"2025-05-01";29.5;25.8;32.9;237;"";1005.0;10140;"Vasai Virar";2025;5;1
"2025-06-01";28.6;26.2;31.4;511;"";1003.6;5460;"Vasai Virar";2025;6;1
"2025-07-01";28.1;26.0;30.0;802;"";1003.5;2760;"Vasai Virar";2025;7;1
"2025-08-01";27.4;25.5;29.5;1098;"";1005.7;4500;"Vasai Virar";2025;8;1
"2025-09-01";27.0;25.4;29.0;481;"";1007.2;4020;"Vasai Virar";2025;9;1
"2025-10-01";29.1;26.3;32.8;170;"";1008.0;10800;"Vasai Virar";2025;10;1
"2025-11-01";27.8;24.3;32.0;9;"";1012.5;11880;"Vasai Virar";2025;11;1
"2025-12-01";27.0;22.8;32.1;0;"";1012.9;11700;"Vasai Virar";2025;12;1
"2020-01-01";19.9;12.7;27.0;66;"";1016.0;11460;"Wardha";2020;1;1
"2020-02-01";22.0;14.0;30.0;12;"";1015.7;13860;"Wardha";2020;2;1
"2020-03-01";26.7;18.7;34.8;29;"";1011.1;14160;"Wardha";2020;3;1
"2020-04-01";31.1;22.1;40.2;12;"";1007.9;16740;"Wardha";2020;4;1
"2020-05-01";34.3;25.3;43.3;23;"";1003.3;18900;"Wardha";2020;5;1
"2020-06-01";29.3;24.1;34.6;279;"";1001.9;7680;"Wardha";2020;6;1
"2020-07-01";28.7;24.1;33.2;376;"";1002.1;8520;"Wardha";2020;7;1
"2020-08-01";26.9;23.6;30.1;440;"";1001.3;4200;"Wardha";2020;8;1
"2020-09-01";28.9;24.1;33.7;214;"";1004.3;9240;"Wardha";2020;9;1
"2020-10-01";28.0;22.3;33.7;93;"";1007.5;12060;"Wardha";2020;10;1
"2020-11-01";23.9;16.1;31.6;11;"";1014.9;15420;"Wardha";2020;11;1
"2020-12-01";21.8;13.7;29.9;1;"";1015.3;14160;"Wardha";2020;12;1
"2021-01-01";23.4;17.5;30.2;3;"";1012.9;11760;"Wardha";2021;1;1
"2021-02-01";23.7;16.5;31.7;9;"";1013.7;14100;"Wardha";2021;2;1
"2021-03-01";28.2;20.9;36.9;7;"";1010.5;15900;"Wardha";2021;3;1
"2021-04-01";31.4;24.0;39.7;0;"";1007.7;14700;"Wardha";2021;4;1
"2021-05-01";33.1;27.4;39.7;8;"";1004.3;15360;"Wardha";2021;5;1
"2021-06-01";29.0;25.5;34.6;139;"";1003.3;8280;"Wardha";2021;6;1
"2021-07-01";27.6;25.1;31.8;447;"";1001.9;6840;"Wardha";2021;7;1
"2021-08-01";27.0;24.4;31.3;206;"";1004.3;6660;"Wardha";2021;8;1
"2021-09-01";26.4;23.9;30.6;306;"";1004.3;6420;"Wardha";2021;9;1
"2021-10-01";26.0;21.4;32.4;61;"";1009.1;13320;"Wardha";2021;10;1
"2021-11-01";25.0;20.1;31.1;16;"";1011.7;12000;"Wardha";2021;11;1
"2021-12-01";21.5;15.9;28.3;11;"";1015.4;11700;"Wardha";2021;12;1
"2022-01-01";19.8;14.3;26.9;22;"";1014.4;12000;"Wardha";2022;1;1
"2022-02-01";23.1;16.1;30.9;1;"";1012.0;14100;"Wardha";2022;2;1
"2022-03-01";29.3;21.5;38.0;0;"";1008.9;15720;"Wardha";2022;3;1
"2022-04-01";34.4;27.0;42.4;0;"";1005.8;0;"Wardha";2022;4;1
"2022-05-01";35.5;29.3;42.4;6;"";1001.6;15180;"Wardha";2022;5;1
"2022-06-01";31.8;27.2;38.6;148;"";1002.1;8160;"Wardha";2022;6;1
"2022-07-01";26.2;24.1;29.9;738;"";1001.9;2520;"Wardha";2022;7;1
"2022-08-01";26.7;24.1;30.8;315;"";1002.8;7980;"Wardha";2022;8;1
"2022-09-01";26.6;23.8;31.1;286;"";1005.5;7140;"Wardha";2022;9;1
"2022-10-01";25.0;20.8;31.1;156;"";1010.6;13500;"Wardha";2022;10;1
"2022-11-01";22.4;16.3;29.8;0;"";1013.7;15360;"Wardha";2022;11;1
"2022-12-01";22.6;16.9;29.6;7;"";1013.5;12660;"Wardha";2022;12;1
"2023-01-01";21.4;15.3;29.1;0;"";1014.9;13020;"Wardha";2023;1;1
"2023-02-01";24.1;16.2;33.6;0;"";1013.7;16020;"Wardha";2023;2;1
"2023-03-01";26.9;20.1;35.0;9;"";1011.6;13680;"Wardha";2023;3;1
"2023-04-01";29.8;23.5;37.7;58;"";1009.0;12780;"Wardha";2023;4;1
"2023-05-01";31.9;25.3;39.8;19;"";1006.4;16740;"Wardha";2023;5;1
"2023-06-01";32.9;28.2;38.7;73;"";1002.7;11400;"Wardha";2023;6;1
"2023-07-01";27.4;24.9;31.7;423;"";1002.3;4200;"Wardha";2023;7;1
"2023-08-01";27.3;24.4;31.6;117;"";1005.5;7980;"Wardha";2023;8;1
"2023-09-01";26.9;24.1;31.5;221;"";1004.8;5940;"Wardha";2023;9;1
"2023-10-01";26.7;21.2;33.3;1;"";1011.5;15180;"Wardha";2023;10;1
"2023-11-01";24.0;18.7;30.6;47;"";1014.1;11580;"Wardha";2023;11;1
"2023-12-01";21.2;16.1;27.6;1;"";1015.3;10260;"Wardha";2023;12;1
"2024-01-01";21.8;16.3;28.9;0;"";1015.0;8940;"Wardha";2024;1;1
"2024-02-01";24.2;18.1;32.2;19;"";1014.5;12060;"Wardha";2024;2;1
"2024-03-01";28.0;21.0;36.8;6;"";1011.4;14100;"Wardha";2024;3;1
"2024-04-01";30.9;24.6;38.7;20;"";1008.1;12660;"Wardha";2024;4;1
"2024-05-01";33.2;27.3;41.4;1;"";1003.5;14640;"Wardha";2024;5;1
"2024-06-01";31.0;26.5;37.9;171;"";1002.4;8940;"Wardha";2024;6;1
"2024-07-01";27.0;24.8;31.0;603;"";1000.3;2700;"Wardha";2024;7;1
"2024-08-01";27.9;24.3;31.5;213;"";1003.8;5340;"Wardha";2024;8;1
"2024-09-01";28.4;24.4;32.4;184;"";1003.7;8040;"Wardha";2024;9;1
"2024-10-01";27.3;23.2;33.5;45;"";1009.7;12540;"Wardha";2024;10;1
"2024-11-01";23.1;17.6;29.9;0;"";1013.5;10620;"Wardha";2024;11;1
"2024-12-01";21.9;16.9;28.8;3;"";1013.8;8580;"Wardha";2024;12;1
"2025-01-01";21.3;15.1;29.8;0;"";1014.3;12240;"Wardha";2025;1;1
"2025-02-01";25.9;19.1;34.4;0;"";1013.1;14760;"Wardha";2025;2;1
"2025-03-01";29.0;19.5;38.5;0;"";1009.5;15300;"Wardha";2025;3;1
"2025-04-01";32.7;25.7;40.8;1;"";1006.3;14280;"Wardha";2025;4;1
"2025-05-01";31.5;26.4;38.0;108;"";1003.6;11760;"Wardha";2025;5;1
"2025-06-01";30.4;26.4;35.8;108;"";1001.7;9120;"Wardha";2025;6;1
"2025-07-01";27.0;24.7;30.6;540;"";1001.5;3180;"Wardha";2025;7;1
"2025-08-01";26.8;24.1;31.1;391;"";1004.1;6180;"Wardha";2025;8;1
"2025-09-01";26.4;23.8;30.3;296;"";1005.4;7020;"Wardha";2025;9;1
"2025-10-01";26.5;22.7;31.0;83;"";1009.4;11340;"Wardha";2025;10;1
"2025-11-01";22.3;16.7;28.5;1;"";1014.4;14340;"Wardha";2025;11;1
"2025-12-01";19.2;12.9;26.8;0;"";1015.6;17160;"Wardha";2025;12;1
"2021-02-01";24.1;18.0;30.4;10;"";1013.8;0;"Yavatmal";2021;2;1
"2021-03-01";28.9;22.2;35.4;2;"";1010.9;0;"Yavatmal";2021;3;1
"2021-04-01";31.8;25.4;38.0;1;"";1008.2;0;"Yavatmal";2021;4;1
"2021-05-01";32.7;27.8;38.1;12;"";1005.0;0;"Yavatmal";2021;5;1
"2021-06-01";28.7;25.6;33.0;120;"";1004.1;0;"Yavatmal";2021;6;1
"2021-07-01";27.1;24.7;30.4;556;"";1002.6;0;"Yavatmal";2021;7;1
"2021-08-01";26.3;23.9;29.5;226;"";1005.0;0;"Yavatmal";2021;8;1
"2021-09-01";25.5;23.3;28.8;342;"";1004.9;0;"Yavatmal";2021;9;1
"2021-10-01";25.2;21.1;29.8;87;"";1009.6;0;"Yavatmal";2021;10;1
"2021-11-01";24.1;19.4;29.2;23;"";1011.9;0;"Yavatmal";2021;11;1
"2021-12-01";21.2;16.3;26.8;5;"";1015.5;0;"Yavatmal";2021;12;1
"2022-01-01";19.6;14.5;25.4;22;"";1014.5;0;"Yavatmal";2022;1;1
"2022-02-01";23.2;17.0;29.9;0;"";1012.2;0;"Yavatmal";2022;2;1
"2022-03-01";29.5;22.4;36.5;0;"";1009.4;0;"Yavatmal";2022;3;1
"2022-04-01";34.5;27.8;41.0;0;"";1006.4;0;"Yavatmal";2022;4;1
"2022-05-01";34.8;29.0;40.8;13;"";1002.3;0;"Yavatmal";2022;5;1
"2022-06-01";30.7;26.4;35.8;164;"";1002.9;0;"Yavatmal";2022;6;1
"2022-07-01";25.4;23.5;28.4;735;"";1002.6;0;"Yavatmal";2022;7;1
"2022-08-01";25.9;23.5;29.3;293;"";1003.5;0;"Yavatmal";2022;8;1
"2022-09-01";25.8;23.1;29.6;247;"";1006.1;0;"Yavatmal";2022;9;1
"2022-10-01";24.5;20.8;29.1;115;"";1010.9;0;"Yavatmal";2022;10;1
"2022-11-01";22.3;16.8;28.4;0;"";1013.9;0;"Yavatmal";2022;11;1
"2022-12-01";22.7;17.4;28.5;10;"";1013.7;0;"Yavatmal";2022;12;1
"2023-01-01";21.8;16.3;27.7;0;"";1015.0;0;"Yavatmal";2023;1;1
"2023-02-01";24.4;17.2;31.7;0;"";1014.0;0;"Yavatmal";2023;2;1
"2023-03-01";26.7;20.4;33.1;11;"";1011.9;0;"Yavatmal";2023;3;1
"2023-04-01";29.7;23.8;36.3;55;"";1009.5;0;"Yavatmal";2023;4;1
"2023-05-01";31.8;26.2;38.1;17;"";1007.0;0;"Yavatmal";2023;5;1
"2023-06-01";32.4;27.9;37.7;57;"";1003.5;0;"Yavatmal";2023;6;1
"2023-07-01";26.6;24.3;30.5;471;"";1003.2;0;"Yavatmal";2023;7;1
"2023-08-01";26.3;23.6;29.8;95;"";1006.3;0;"Yavatmal";2023;8;1
"2023-09-01";26.1;23.7;29.8;202;"";1005.4;0;"Yavatmal";2023;9;1
"2023-10-01";26.2;21.3;31.5;0;"";1012.0;0;"Yavatmal";2023;10;1
"2023-11-01";24.2;18.9;29.7;50;"";1014.3;0;"Yavatmal";2023;11;1
"2023-12-01";21.4;16.4;26.7;0;"";1015.4;0;"Yavatmal";2023;12;1
"2024-01-01";22.2;16.9;28.3;1;"";1015.1;0;"Yavatmal";2024;1;1
"2024-02-01";24.6;18.7;31.2;33;"";1014.6;0;"Yavatmal";2024;2;1
"2024-03-01";27.9;21.5;35.1;6;"";1011.8;0;"Yavatmal";2024;3;1
"2024-04-01";31.1;25.4;37.4;34;"";1008.6;0;"Yavatmal";2024;4;1
"2024-05-01";33.0;27.6;39.4;1;"";1004.3;0;"Yavatmal";2024;5;1
"2024-06-01";29.9;25.7;35.8;173;"";1003.2;0;"Yavatmal";2024;6;1
"2024-07-01";26.2;24.1;29.7;643;"";1001.3;0;"Yavatmal";2024;7;1
"2024-10-01";26.6;22.6;31.2;70;"";1010.1;0;"Yavatmal";2024;10;1
"2024-11-01";23.4;18.2;28.9;0;"";1013.7;0;"Yavatmal";2024;11;1
"2025-01-01";22.1;16.2;29.1;0;"";1014.4;0;"Yavatmal";2025;1;1
"2025-02-01";26.2;19.4;33.3;0;"";1013.4;0;"Yavatmal";2025;2;1
"2025-04-01";32.8;26.2;39.9;13;"";1006.8;0;"Yavatmal";2025;4;1
"2025-05-01";30.7;25.5;37.2;137;"";1004.2;0;"Yavatmal";2025;5;1
"2025-06-01";29.1;25.3;34.0;144;"";1002.6;0;"Yavatmal";2025;6;1
"2025-07-01";26.0;23.8;29.4;407;"";1002.4;0;"Yavatmal";2025;7;1
"2025-08-01";25.8;23.4;29.6;370;"";1004.7;0;"Yavatmal";2025;8;1
"2025-09-01";25.4;22.9;29.2;267;"";1006.0;0;"Yavatmal";2025;9;1
"2025-10-01";25.6;22.0;30.0;85;"";1009.8;0;"Yavatmal";2025;10;1
"2025-11-01";21.7;16.7;27.2;3;"";1014.7;0;"Yavatmal";2025;11;1
"2025-12-01";19.4;13.5;26.2;0;"";1015.8;0;"Yavatmal";2025;12;1
